
 Cross Type: uniform, Selection Type: tournament, Crossover Rate: 1.0, Mutation Rate: 0.3 , Replacement Per Cycle: 90

Generation: 0,  Sequence Type: fixed, Cycle Time: 0:04:23.026000  Elite Average Lines Cleared in 1 Games: 30
John Davis, Age: 0 Weights: [-0.18354374675324212, -0.2376162192832263, -0.2945915713066015, -0.4545223280107778, -0.09694403907944865, -0.6050886365354982, 0.05214841748644694, -0.28404393118399246, -0.3529490783486755, 0.1108554918280626, 0.12980745340369837, 0.061908810480415695] - Lines Cleared:95
Betty Tow, Age: 0 Weights: [-0.2985191950740645, -0.1611037233703339, 0.23637213119858347, 0.2945299567488183, -0.4931583295794808, 0.10577240696434057, -0.19661295687495767, -0.23822645973467949, 0.31478630099807015, 0.36047549540724433, 0.2917190269908676, -0.27996030223514806] - Lines Cleared:29
Cortney Franklin, Age: 0 Weights: [-0.27962607814508894, -0.04034552189803498, -0.2361939155167282, -0.03810418575892869, -0.4891110932378039, 0.321409693047946, 0.3906228126991967, -0.35215290860510257, -0.2343544655803394, 0.19274929846377795, -0.27543761889283197, 0.2754452866431002] - Lines Cleared:25
Nora Oliver, Age: 0 Weights: [-0.3141603263246777, -0.31571114884975043, 0.12062700695182559, -0.27519192698385603, -0.2868903689174008, -0.43346379000528823, -0.2526298983223904, -0.20047693025032012, -0.00847684660380249, 0.45786797991391076, 0.2642917972168322, -0.2399445440620027] - Lines Cleared:24
Porfirio Outlaw, Age: 0 Weights: [-0.11522897410716398, -0.22648512670402526, -0.26809622121789534, 0.5557367888369693, -0.18910979080591023, 0.2987833913131817, 0.16045709239973277, -0.37885572474873935, -0.09461593363787835, -0.17798909227917348, 0.4663838732098151, 0.04742818752262058] - Lines Cleared:24
Brittany Overbay, Age: 0 Weights: [-0.2043491927966169, -0.37933029756987163, -0.38787664574654057, -0.3593193119534929, -0.022045336981857896, -0.20669101981171567, -0.14196008594411844, -0.04997814088134981, -0.3835992222634923, -0.39935570256427727, 0.23399811753168073, 0.3279407840903637] - Lines Cleared:24
Brett Reid, Age: 0 Weights: [-0.02360304973557983, 0.2438858007061601, -0.40380785282184, -0.36995430000708546, -0.2478974336868552, -0.3213164050744539, -0.2660836714351965, -0.543503323387477, -0.12896216007090683, 0.224131632012978, -0.004926171675909411, 0.205551451613158] - Lines Cleared:24
Alfredo Young, Age: 0 Weights: [-0.36949173749521613, -0.41519124973217986, -0.41739248573560433, 0.05175964649432008, 0.11310451906628992, -0.07495165545934741, 0.40472525843324025, -0.29387833378449374, 0.2715263624843388, 0.33116998416311316, 0.20659291019821222, -0.1397797791705812] - Lines Cleared:23
Craig Adleman, Age: 0 Weights: [-0.48070623121564754, -0.28758566746688213, 0.09475791196203256, -0.1874692480401273, -0.28220784340922833, 0.06114638377782351, -0.06407451469158973, -0.4778905030455873, 0.3177277372244697, -0.11914518435675225, 0.428089421413636, -0.16679375332899563] - Lines Cleared:22
Sharon Sonsino, Age: 0 Weights: [-0.38821256297823514, -0.14891100680102612, -0.44750122531183584, -0.3060582855841609, 0.08886276290723652, -0.20636358395724333, -0.22278024539995056, -0.2538821862285823, 0.23964210684409032, 0.4315439590018892, -0.342410590862442, -0.08783071712531114] - Lines Cleared:18
Florence Lewis, Age: 0 Weights: [-0.22600772384950174, 0.08701005702000092, -0.3777854980130337, -0.20235162524774594, 0.3219122244794305, -0.2596427227150261, -0.3877877172565191, -0.3428632992174095, 0.24068615378189492, 0.2161452945650048, -0.20395364516243183, -0.41528257162441784] - Lines Cleared:15
Timothy Schneider, Age: 0 Weights: [-0.04248218073321147, -0.18979779779249317, -0.2515372910070198, 0.1062507747350716, -0.23361727872832125, -0.5154591725493356, -0.5661013965095371, -0.004867264756625628, -0.11321434142390523, 0.3019871837169575, 0.28597033556555446, 0.24708171206214866] - Lines Cleared:12
Jane Darrin, Age: 0 Weights: [0.2257572614490388, -0.3507396698855213, 0.07333140979692493, 0.42723090671895564, -0.17687065166910027, 0.24746205522663775, 0.4600827295883347, -0.49310279095578724, 0.20358765139038207, 0.0023335372388699396, 0.1401252574088341, 0.17226711201401212] - Lines Cleared:10
Jane Favero, Age: 0 Weights: [0.17268760250174423, 0.20050170147227758, -0.38268451508451806, 0.19071172619746082, -0.044246576906526676, 0.16052687778427133, 0.5856647090806494, -0.3938334955241366, -0.2976310110150142, -0.02453259889043125, -0.3538065023011275, -0.08342624970082062] - Lines Cleared:6
Bradley Wiedman, Age: 0 Weights: [0.220460983882531, -0.26441226354131236, -0.07810021942725975, 0.04089731076690872, -0.18417137974115266, 0.33949127249395267, -0.23674830716231823, -0.42198072106857243, -0.2537118573640731, 0.4565297462635079, -0.4638849648125549, -0.04941242444122923] - Lines Cleared:5
Julius Shamapande, Age: 0 Weights: [0.25882071759113895, 0.4846135564089282, -0.08362234371637471, 0.09758652889701816, -0.4663604989233952, -0.3361921423323798, -0.3725720925383113, -0.2999054426864779, 0.13984509291924088, -0.1230337060409041, -0.26354528109249126, 0.1350005254218584] - Lines Cleared:3
Ronald Bien, Age: 0 Weights: [0.19098071877349843, 0.150014518264296, -0.01834503876393348, -0.28866777096407026, -0.29039676329489816, 0.17376926102548512, 0.49366633060484993, -0.501069513673464, 0.24130312234167187, 0.2056213496637991, -0.2891621465747115, 0.2528461269421815] - Lines Cleared:3
