
 Cross Type: uniform, Selection Type: tournament, Crossover Rate: 1.0, Mutation Rate: 0.3 , Replacement Per Cycle: 90

Generation: 0,  Sequence Type: fixed, Cycle Time: 0:04:24.608000  Elite Average Lines Cleared in 1 Games: 41
Lisa Blanch, Age: 0 Weights: [0.4738890470371856, -0.002677351400018782, -0.22632031206782904, -0.16863149893192972, -0.2879996960602758, -0.3764652571228403, -0.12251646199112218, -0.49362291505448924, 0.06409527177179111, -0.4109720309511749, -0.1888469192240756, 0.06124853741936406] - Lines Cleared:71
Madeline Bishop, Age: 0 Weights: [0.15553101973387692, -0.29937028290263445, -0.4033887840686291, 0.03825646835607232, -0.45907574819531854, -0.013691344955268275, 0.05207941484104126, -0.3401762084427154, -0.1294150322901691, -0.44705184177789736, 0.31890234065346085, 0.2726335465226842] - Lines Cleared:64
Rose Parker, Age: 0 Weights: [0.018657371789733045, -0.09081489183456733, -0.6104764745602151, -0.34271152568961283, 0.06104876538617559, -0.2862085883965809, 0.12193440145689988, -0.4415919991236963, -0.07772980038002526, 0.04499467341997862, -0.18996336442721212, -0.40200189049723944] - Lines Cleared:53
Susie Melendez, Age: 0 Weights: [0.00958686334833175, -0.37043567320822657, -0.26912558201386944, 0.39715204718182445, -0.36404904523959436, -0.24226797927924482, 0.23017707128267006, -0.3128719333566138, 0.07654416186244452, -0.28924556202105317, -0.41018542444575345, 0.18071324895692292] - Lines Cleared:53
Rose Glesener, Age: 0 Weights: [-0.1309460443318453, -0.4001130218853177, -0.3244714992087251, 0.23142461879146184, -0.2650246899329011, -0.28746474666748395, -0.4583870337918758, -0.35253774829057183, -0.07377312250406659, 0.2758204201503431, -0.27034856320274675, 0.14845965189059696] - Lines Cleared:49
Edgar Bies, Age: 0 Weights: [-0.2557830416197364, -0.28455129471680846, -0.3728192699669356, -0.2864426130143882, -0.3913867020108427, -0.27180904671336903, 0.11279384207959404, -0.20487228514600456, -0.30662514730509244, -0.32785402536505703, -0.061725254007404355, 0.38142621223135464] - Lines Cleared:35
Thomas Auguste, Age: 0 Weights: [-0.3177469435586948, -0.2725883439142744, -0.32184658359826923, -0.27755785419225754, 0.2783224782601332, -0.40222527926535917, -0.3128751465344199, -0.06411378472319613, 0.3036509915460367, 0.3941727955888197, -0.11078636400290402, 0.20738645334227201] - Lines Cleared:31
Alan Hankey, Age: 0 Weights: [-0.1491871715116262, -0.4043365213260164, -0.4451444063088019, 0.3338793268059793, -0.053334783824037606, -0.3604631414555803, -0.1626334467133252, -0.02369208019770694, -0.1187598600898325, 0.01378886647630946, 0.3377565100401718, 0.46525637297365313] - Lines Cleared:25
Zachary Haselton, Age: 0 Weights: [-0.3486133177591377, -0.32703833559541173, -0.04380048448548278, 0.1782880555727388, 0.12659552356277026, -0.4727272304826596, 0.3127834300739041, -0.22336153634539865, 0.2785386327025834, -0.154953819300137, 0.37060412666624565, -0.33413527609636245] - Lines Cleared:16
Alice Delgado, Age: 0 Weights: [-0.4041711870776093, 0.1384897936856603, 0.25845559434835635, 0.21750192826296533, -0.37701517029451675, -0.26686350582683377, 0.4168005456501014, -0.39194535393756025, -0.1745568057342347, -0.1850276496425138, -0.11550762705524956, -0.2908815899347168] - Lines Cleared:15
Helen Wright, Age: 0 Weights: [-0.29885498939083494, -0.3692158601512982, -0.08689485879306333, 0.40190292144780365, -0.18680243868367175, -0.39435179984743873, -0.1282003080431672, -0.21423737109359167, -0.29782801639124007, -0.38765993627757556, -0.28329038492296277, -0.1825157805434437] - Lines Cleared:14
Albert Gaona, Age: 0 Weights: [-0.039671502953332105, -0.30111679447156675, 0.026851305011066695, 0.36854249111726123, -0.22315713215274652, -0.2360136234806366, -0.43092280475560757, -0.5327721183033178, 0.31463754867647326, -0.25155944323608814, 0.14279083406273435, 0.11618947883183674] - Lines Cleared:13
Sarah Waston, Age: 0 Weights: [-0.4500289169455799, 0.251858195037602, 0.10413213804808044, 0.11366306800939008, -0.32501723063600413, -0.3727397425401995, -0.07123186829697081, -0.08824463365504498, -0.438367769281808, 2.3202118639823906e-05, -0.3364635676796269, -0.38402133265359956] - Lines Cleared:10
Manuel Apple, Age: 0 Weights: [-0.41339857078570535, -0.3933167385341395, -0.06743791292003422, 0.31372049074625863, 0.20162055675429894, -0.08294585799389517, 0.05302921425910209, -0.1312708940769657, -0.26075368864006815, -0.28416184135666384, -0.4256911881512447, -0.4170212357841379] - Lines Cleared:10
Muriel Owens, Age: 0 Weights: [0.25009625704458205, 0.09759915177135477, -0.4423956499245641, 0.34772159690256094, -0.21326260166178923, -0.08325235883815066, 0.27528113876471805, -0.29814410993498625, -0.4120236152041723, 0.3440052454311536, 0.27694260111492375, -0.17152337132472062] - Lines Cleared:8
Lillian Clough, Age: 0 Weights: [-0.3808327829273033, -0.0008676674774785527, 0.3435786027278206, -0.14106445151699154, -0.5242878908380239, 0.03892866964420468, -0.42846421911203375, -0.14596464460844122, -0.21835582720887783, 0.24732533696507242, -0.19395350117687585, -0.2987852980527486] - Lines Cleared:7
Oscar Vick, Age: 0 Weights: [0.334430332405059, -0.4405238852004353, -0.37055031346926265, 0.10586228243171734, -0.3178200500804712, -0.06868262538916375, 0.15521753051539092, -0.06775042038873684, -0.3980084431036749, 0.29453170361160913, 0.40295780534494186, 0.060304022032578] - Lines Cleared:7
