Weights: Aggregate Height, Bumpiness, Holes, LinesCleared, Total Height.
 Mutation Rate: 0.3 , Replacement Per Cycle: 90

Generation: 0,  Sequence Type: fixed, Cycle Time: 0:03:56.640000  Elite Average Lines Cleared in 1 Games: 10
Amy Wilson, Age: 0 Weights: [-0.984743675984658, -0.12526240651340248, -0.42881102908860913, 0.81383400468685, 0.1345160714523892, -0.3730587297432584, -0.9469348957232957, -0.7001287728674206, 0.27992494236774146, -0.0009089796668506622, -0.015016472198218, -0.1562075274898791, -0.1953393542227042] - Lines Cleared:18
Jean Robertson, Age: 0 Weights: [-0.6744470749535454, -0.8149317629274184, 0.4000529574781573, -0.9277412604499484, -0.6126579391420819, -0.8323852590036778, -0.9482673281475476, -0.9772340107836048, -0.18261621480468793, -0.37960265438727037, 0.1401245628461305, -0.16908879423574663, -0.5764975865098674] - Lines Cleared:16
Anthony Martinez, Age: 0 Weights: [-0.09191092171133519, -0.22459614594903732, -0.7016999827153143, 0.6661968223322614, -0.7045521870943057, -0.5295906205823793, 0.6711936694953529, -0.8337735775207842, -0.39469189591822795, 0.14738095041855104, 0.3588637774247714, 0.7864820022595143, 0.6335520691533567] - Lines Cleared:12
Ryan Ellis, Age: 0 Weights: [0.4724243717471279, -0.7975584811220995, -0.9388042479055689, 0.13974407433825653, -0.8551683561651717, 0.02339270947407157, 0.8694965038673792, -0.3441850845231278, 0.27073330903827597, 0.5347768486901401, -0.5399442127425329, 0.09301240626044871, 0.19106316741191676] - Lines Cleared:12
Laura Ellinger, Age: 0 Weights: [-0.9567412369114947, -0.7744755465675046, 0.584909208286039, -0.25005096248614467, -0.14885559024671813, 0.2757610901059697, 0.5497246092120469, -0.8472161725595344, 0.14351340196150386, -0.8218838917458848, 0.47217116654623714, 0.042044481250839594, 0.731437171549971] - Lines Cleared:10
Gregory Wilkinson, Age: 0 Weights: [0.4351194064944435, -0.5914289630561202, -0.040106764890652125, -0.7342524740051544, -0.6076025605950122, 0.20694793882976215, 0.32113245683450886, -0.5219372273867644, 0.05201807341369258, -0.9834034166997525, -0.0928511819247988, 0.38584873468326664, 0.5995189001165888] - Lines Cleared:9
Randee Lee, Age: 0 Weights: [0.8973856089941927, 0.25578794288693274, -0.9803266885274327, -0.3722914702147404, -0.9289051428972717, -0.6590376950006749, 0.5108562087437951, -0.6444437305829807, -0.6496986299122427, 0.7229921982594432, -0.6495368018169179, 0.43402155181864543, -0.7600972907447281] - Lines Cleared:8
John Maia, Age: 0 Weights: [0.6283703709070989, -0.6544981584065732, -0.38656248326393516, 0.16454349187378137, -0.8787830009844464, 0.5057841080819132, 0.12804389834290197, -0.8543608733574259, 0.5849164131326259, 0.9791466484144704, -0.03623709040340617, 0.15938311814961126, 0.9927682504142323] - Lines Cleared:8
Beverly Derose, Age: 0 Weights: [0.0754560516018592, -0.7473806838618986, -0.3374311959465768, 0.13448982194041892, -0.276326449000758, 0.30653292405733845, 0.4292483728054248, -0.8312231608135061, 0.3821982296321176, 0.4039596691910414, -0.530930083445641, 0.30513142247227454, -0.9516675201272919] - Lines Cleared:5
Ann Beckwith, Age: 0 Weights: [0.8434747103735154, 0.1942665420811649, -0.5808188671136794, -0.4592761967834189, -0.9651964777518813, -0.4580059641335379, -0.7141262975066032, -0.718770679078131, 0.9111425280583774, -0.06157232772592014, -0.6602317019842845, 0.5334632498793306, 0.891410200218874] - Lines Cleared:5
Joanne Shaffer, Age: 0 Weights: [-0.9556574686269776, -0.8383401838103719, -0.30223684200689194, 0.028148518553230195, 0.386489356888281, -0.6099733963164164, -0.17131617317918746, -0.0008908898419517364, 0.3386630570291409, -0.48252274550485996, -0.6925931066247635, -0.28025734536232383, 0.28932592662570356] - Lines Cleared:4
Ofelia Matthews, Age: 0 Weights: [-0.3349442005000489, -0.19828542853462805, -0.49313130806149985, -0.6257759441128588, 0.6150703531544375, 0.9280758599511323, -0.021828573826716324, -0.9200385578708781, -0.1902793705233703, -0.8797392596361284, 0.6082492219598836, 0.9585856844946323, -0.7919329337961278] - Lines Cleared:4
Tom Cress, Age: 0 Weights: [0.07294047478672017, 0.3769432952800711, 0.22939365865901684, 0.6230819260513758, -0.8662730896485062, 0.31497148657730145, -0.3730548268779692, -0.6620831864723917, 0.7184822127870081, 0.7910044267587004, -0.1210566546983971, 0.15071921480125727, -0.44825958202542426] - Lines Cleared:4
James Daugherty, Age: 0 Weights: [0.10250090798659373, -0.0900306341737882, 0.9081849452975255, -0.2034937041331799, -0.6566351867991804, 0.17190396307725697, -0.8892662129284341, -0.5045541007422683, 0.8669452546053256, -0.4540086329723041, -0.9794397837984403, 0.4172073818040598, -0.552540084388127] - Lines Cleared:3
Judy Erwin, Age: 0 Weights: [-0.05188819519532717, -0.1954770751295407, 0.3465499195180888, -0.3108526161346714, -0.4812640624895954, -0.5271297256766923, -0.49322916704459074, 0.02431122246634998, -0.41877297006277114, -0.3171798256240199, -0.3578365101115135, 0.1856457190704397, 0.0013307784062088768] - Lines Cleared:3
Richard Rice, Age: 0 Weights: [-0.5741531488300933, -0.2156066275395121, 0.2391746893235358, 0.3386892123567018, -0.5287847793740315, 0.57482183406828, -0.8484073469568394, -0.9742064878934562, 0.3361916618464147, 0.444824432873816, -0.003822098207075353, -0.12358401454588974, 0.5062124766302856] - Lines Cleared:3
