
 Cross Type: uniform, Selection Type: tournament, Crossover Rate: 1.0, Mutation Rate: 0.3 , Replacement Per Cycle: 90

Generation: 0,  Sequence Type: random, Cycle Time: 0:18:54.649000  Elite Average Lines Cleared in 5 Games: 60
Meagan Walden, Age: 0 Weights: [-0.4720726647644268, -0.16121463602882305, -0.05616820440474248, 0.12299241465592965, -0.11300103835344327, 0.2864250693566492, -0.4481301955661971, -0.40223689034811005, 0.2292319220062164, 0.4172287306444953, -0.12965208624951768, -0.17892664612234713] - Lines Cleared:78
Lorena Aker, Age: 0 Weights: [0.031238717200344896, -0.5092193445506156, -0.4945032409261111, 0.0296879480627269, 0.10724542922662218, -0.07643492171163827, -0.17283946409292325, -0.25581676694343475, 0.3515895079391479, -0.49023461942169577, -0.1305029906159182, 0.02586888981002262] - Lines Cleared:68
Ethel Flickner, Age: 0 Weights: [-0.15137227884106808, -0.20774892208261184, -0.28217134437877517, -0.0077866232546690475, 0.007677713822965993, -0.2669571677096701, 0.4262220200304051, -0.2261486717263594, -0.1300768224772417, 0.47077486216562137, -0.5394376232578743, -0.14342283897374078] - Lines Cleared:68
Jo Jones, Age: 0 Weights: [-0.059477392239963504, -0.19220572669413896, -0.3777247764871502, 0.059604147189904796, 0.037315662034145186, 0.10793279469647295, -0.463280448669858, -0.42925905407529263, 0.1888273916644357, 0.3037570682280025, 0.3796857324486638, 0.35954316167612826] - Lines Cleared:67
Michael Meeks, Age: 0 Weights: [0.06947620557596898, -0.4521946355054163, -0.34934981181744146, 0.15975221068626877, 0.05950242751822563, 0.2044736383130613, 0.34825341194944504, -0.43273120728322334, 0.418344127754129, -0.3019694772192099, -0.043847783852060056, 0.145328117578624] - Lines Cleared:64
Linda Ludwig, Age: 0 Weights: [0.09833160234450687, -0.206886710968239, -0.45133556761174703, -0.42561487888570715, -0.13361244735116976, 0.12711789988205174, -0.009182756597395371, -0.14643813623300295, -0.5243454777200711, 0.13835657974377957, -0.23020233276828994, 0.40007928037981294] - Lines Cleared:55
Ronnie Skora, Age: 0 Weights: [-0.13790922762026311, -0.2594643973218327, 0.30706070828379395, 0.5232873573744012, -0.38120658806454455, -0.23637443875017983, 0.29409897052742295, -0.05857837590297315, -0.011728290621462328, -0.15679297090692904, 0.4247493317871551, -0.22201977941755524] - Lines Cleared:54
Cynthia Duffy, Age: 0 Weights: [-0.31520374182865596, -0.3010146829230447, -0.137093570973982, 0.38116182292581263, -0.36162436469057996, 0.38488582570883795, -0.018477034446997727, -0.3283345881572536, 0.35974485711256365, 0.27148664527141947, 0.22929591063186278, 0.0566173240225468] - Lines Cleared:54
Keith Carter, Age: 0 Weights: [0.337733397905537, -0.39083309324232823, -0.3489594922381717, -0.4698685145852678, -0.15942445114495063, -0.1295854885434419, -0.3448802036233689, -0.2860633956244699, 0.3473347789942205, -0.07123922991442784, 0.13788732093377856, 0.054073389579865086] - Lines Cleared:47
Tommy Hiller, Age: 0 Weights: [-0.43538795816770215, 0.048683806885411254, 0.23453051564072688, 0.09898639184998877, 0.3540017179310429, 0.10798417875231192, -0.3287682185525528, -0.5331076305064993, 0.1375831179959934, -0.21497251333271777, -0.3858104428508152, -0.00150473893980571] - Lines Cleared:45
Jeff Peachey, Age: 0 Weights: [-0.04306856115193283, -0.20607075655659718, -0.1681137510450618, 0.4767978401501738, 0.27295685330035974, -0.21947990921820318, 0.009943462524397087, -0.27701723449377263, 0.22574670919685846, 0.46683037330943994, -0.475254018264133, 0.076214681452582] - Lines Cleared:41
John Evans, Age: 0 Weights: [-0.46004680368682316, 0.013375097200193241, 0.314885785981083, 0.24964546686238728, -0.030121009764542458, 0.06354482489693195, -0.3996012317825828, -0.3427263165845756, 0.29374214135583954, 0.4853438457025669, -0.061916225216044986, -0.1376143968401509] - Lines Cleared:40
Michael Sterling, Age: 0 Weights: [-0.3658707764413913, -0.3464958549216462, -0.3987307914412256, 0.04124441688989729, 0.09593543850273475, 0.4010614435714068, 0.44745253532411927, -0.2175002694917614, -0.2059155323640143, -0.33502572872446784, 0.07227069901563503, -0.08917019519306255] - Lines Cleared:35
Rita Ayala, Age: 0 Weights: [0.1827566097499694, -0.3979382756301129, 0.24492317115976095, 0.2183929186559546, -0.34944454737451247, -0.32370254773402657, -0.013020827671081573, -0.05061967759246098, -0.44425424916168665, -0.3111409609423697, 0.014185844033443345, -0.42019498477948436] - Lines Cleared:29
Christy Sanchez, Age: 0 Weights: [0.11041015549438134, -0.08367648849590423, -0.09296806353897688, -0.2446689674683902, -0.31962582135031536, -0.236876454650987, -0.38186547948891286, 0.03174238643682468, -0.08569129529703412, -0.4049193099642086, -0.4431179364137868, -0.48943414587602274] - Lines Cleared:24
Felix Sallee, Age: 0 Weights: [-0.32892395158461474, -0.04189827612340397, 0.3393059310369861, -0.19088163103202535, -0.39281317772734975, 0.4337453442136204, -0.08872702363910599, -0.3943964923171819, 0.2459070257755459, 0.10376470139483522, -0.2530269899734103, -0.31204314812856604] - Lines Cleared:16
Eric Provino, Age: 0 Weights: [-0.002696261125674002, -0.39856954116508925, -0.04737912425755369, 0.389259544342827, -0.5062511182577504, 0.17873783860765916, -0.25184817257704706, 0.06626259349347006, -0.002091316775447349, -0.35452671999628566, 0.19046500845511796, 0.4115108084810978] - Lines Cleared:14
